column,family,signal,phase,window,metric,description,unit,dtype,non_null_count,non_null_pct,missing_count,missing_pct,n_unique,is_all_null,is_constant_non_null,is_mostly_missing,is_sparse_or_rare,zero_pct,min,p05,p25,median,p75,p95,max,mean,std,example_values,analysis_role,recommended_for_eda,candidate_model_feature,caution
wake_stress_frac_resting,stress state fractions,stress,wake,wake_phase,frac_resting,Share of eligible raw stress minutes in a fixed Garmin-like numeric stress state; raw `-1` and raw `-2` without same-minute valid HR are excluded from the denominator.,fraction 0..1,float64,557,94.56706281833617,32,5.432937181663837,544,False,False,False,False,2.154398563734291,0.0,0.0029382660288653022,0.033760186263096625,0.08944954128440367,0.18861607142857142,0.37694380222460905,0.819047619047619,0.12701426621457285,0.12394304385944674,0.1198; 0.2556; 0.3871,feature,True,True,
sleep_hr_frac_above_mhr,HR MHR zones,hr,sleep,sleep_phase,frac_above_mhr,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,555,94.22750424448218,34,5.772495755517826,1,False,True,False,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,feature,True,False,constant among non-null values; sparse or rare-event style feature
sleep_hr_frac_below_zone1,HR MHR zones,hr,sleep,sleep_phase,frac_below_zone1,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,555,94.22750424448218,34,5.772495755517826,26,False,False,False,False,0.0,0.8954081632653061,1.0,1.0,1.0,1.0,1.0,1.0,0.9994188733429231,0.005678352126720804,1; 0.9971; 0.9958,feature,True,True,
sleep_hr_frac_zone1,HR MHR zones,hr,sleep,sleep_phase,frac_zone1,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,555,94.22750424448218,34,5.772495755517826,26,False,False,False,True,95.4954954954955,0.0,0.0,0.0,0.0,0.0,0.0,0.09948979591836735,0.0005719337907413661,0.005511641101800142,0; 0.002874; 0.004167,feature,True,True,sparse or rare-event style feature
sleep_hr_frac_zone2,HR MHR zones,hr,sleep,sleep_phase,frac_zone2,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,555,94.22750424448218,34,5.772495755517826,2,False,False,False,True,99.81981981981983,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653,9.192866335723477e-06,0.00021637437572972638,0; 0.005102,feature,True,True,sparse or rare-event style feature
sleep_hr_frac_zone3,HR MHR zones,hr,sleep,sleep_phase,frac_zone3,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,555,94.22750424448218,34,5.772495755517826,1,False,True,False,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,feature,True,False,constant among non-null values; sparse or rare-event style feature
sleep_hr_frac_zone4,HR MHR zones,hr,sleep,sleep_phase,frac_zone4,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,555,94.22750424448218,34,5.772495755517826,1,False,True,False,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,feature,True,False,constant among non-null values; sparse or rare-event style feature
sleep_hr_frac_zone5,HR MHR zones,hr,sleep,sleep_phase,frac_zone5,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,555,94.22750424448218,34,5.772495755517826,1,False,True,False,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,feature,True,False,constant among non-null values; sparse or rare-event style feature
wake_hr_frac_above_mhr,HR MHR zones,hr,wake,wake_phase,frac_above_mhr,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,557,94.56706281833617,32,5.432937181663837,1,False,True,False,True,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,feature,True,False,constant among non-null values; sparse or rare-event style feature
wake_hr_frac_below_zone1,HR MHR zones,hr,wake,wake_phase,frac_below_zone1,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,557,94.56706281833617,32,5.432937181663837,543,False,False,False,False,0.0,0.24050632911392406,0.6482620102256226,0.8071216617210683,0.8858560794044665,0.9445086705202312,0.9908467023172904,1.0,0.862047065798407,0.11006054850957264,0.8182; 0.779; 0.8892,feature,True,True,
wake_hr_frac_zone1,HR MHR zones,hr,wake,wake_phase,frac_zone1,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,557,94.56706281833617,32,5.432937181663837,543,False,False,False,False,1.7953321364452424,0.0,0.009153297682709447,0.04743083003952569,0.08868894601542417,0.15217391304347827,0.25869236555740954,0.49382716049382713,0.1086251555497318,0.07934246689040658,0.1504; 0.1506; 0.09446,feature,True,True,
wake_hr_frac_zone2,HR MHR zones,hr,wake,wake_phase,frac_zone2,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,557,94.56706281833617,32,5.432937181663837,452,False,False,False,False,17.594254937163374,0.0,0.0,0.0029940119760479044,0.013729977116704805,0.028901734104046242,0.07626452025976396,0.2646720368239356,0.022724650438607656,0.029638104012136228,0.02245; 0.04558; 0.01637,feature,True,True,
wake_hr_frac_zone3,HR MHR zones,hr,wake,wake_phase,frac_zone3,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,557,94.56706281833617,32,5.432937181663837,269,False,False,False,False,50.269299820466784,0.0,0.0,0.0,0.0,0.00641025641025641,0.026155207352227643,0.16,0.005450627740242737,0.012375629965466676,0.006734; 0.01657; 0,feature,True,True,
wake_hr_frac_zone4,HR MHR zones,hr,wake,wake_phase,frac_zone4,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,557,94.56706281833617,32,5.432937181663837,103,False,False,False,False,81.32854578096948,0.0,0.0,0.0,0.0,0.0,0.006418600500817023,0.04948216340621404,0.0010575063316095234,0.0038532062863290382,0.002245; 0.005525; 0,feature,True,True,
wake_hr_frac_zone5,HR MHR zones,hr,wake,wake_phase,frac_zone5,Share of valid HR minutes in a fixed maximum-heart-rate zone derived from the configured max HR.,fraction 0..1,float64,557,94.56706281833617,32,5.432937181663837,12,False,False,False,True,98.02513464991023,0.0,0.0,0.0,0.0,0.0,0.0,0.01929260450160772,9.499414140133932e-05,0.0010122623586740066,0; 0.002762; 0.006441,feature,True,True,sparse or rare-event style feature
sleep_hr_max_abs_jump,variability/gaps,hr,sleep,sleep_phase,max_abs_jump,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,bpm,float64,555,94.22750424448218,34,5.772495755517826,28,False,False,False,False,0.0,9.0,13.0,17.0,20.0,23.0,28.299999999999955,39.0,19.96036036036036,4.80936172797397,13; 31; 37,feature,True,True,
sleep_hr_mean_abs_diff,variability/gaps,hr,sleep,sleep_phase,mean_abs_diff,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,bpm,float64,555,94.22750424448218,34,5.772495755517826,550,False,False,False,False,0.0,1.8819444444444444,2.37593731294553,2.709005376344086,2.9901639344262296,3.271115409413282,3.701309090909091,4.350404312668464,3.007974382037646,0.40578479593030065,2.345; 3.078; 3.013,feature,True,True,
sleep_hr_median_abs_diff,variability/gaps,hr,sleep,sleep_phase,median_abs_diff,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,bpm,float64,555,94.22750424448218,34,5.772495755517826,5,False,False,False,False,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.8945945945945946,0.3358028802514892,1; 2; 1.5,feature,True,True,
sleep_hr_roughness,variability/gaps,hr,sleep,sleep_phase,roughness,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,bpm,float64,555,94.22750424448218,34,5.772495755517826,555,False,False,False,False,0.0,5.159722222222222,10.52761454888994,14.408184836911541,17.968354430379748,21.763287657012356,28.60705167173252,39.17520215633423,18.43890508921083,5.565521452756533,9.775; 26.8; 22.53,feature,True,True,
sleep_hr_std_diff,variability/gaps,hr,sleep,sleep_phase,std_diff,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,bpm,float64,555,94.22750424448218,34,5.772495755517826,555,False,False,False,False,0.0,2.2712367973212686,3.242941138443598,3.7936073106947883,4.238110980371089,4.664662797643844,5.346741413938975,6.256778278899647,4.2436741783476855,0.6441181832896203,3.122; 5.176; 4.74,feature,True,True,
sleep_stress_max_abs_jump,variability/gaps,stress,sleep,sleep_phase,max_abs_jump,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,stress points,float64,555,94.22750424448218,34,5.772495755517826,63,False,False,False,False,0.0,10.0,21.0,30.5,40.0,48.0,63.59999999999991,81.0,39.990990990990994,12.94109697474788,33; 44; 34,feature,True,True,
sleep_stress_mean_abs_diff,variability/gaps,stress,sleep,sleep_phase,mean_abs_diff,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,stress points,float64,555,94.22750424448218,34,5.772495755517826,553,False,False,False,False,0.0,1.6187624750499001,2.4110705160960655,2.9024557233251866,3.3215962441314555,3.8337627334316817,5.045750136388433,8.835443037974683,3.468726722433432,0.8680700682325193,2.338; 3.063; 2.365,feature,True,True,
sleep_stress_median_abs_diff,variability/gaps,stress,sleep,sleep_phase,median_abs_diff,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,stress points,float64,555,94.22750424448218,34,5.772495755517826,8,False,False,False,False,0.0,1.0,1.0,2.0,2.0,2.0,3.0,7.0,1.9693693693693695,0.5927174847424547,1; 2; 3,feature,True,True,
sleep_stress_roughness,variability/gaps,stress,sleep,sleep_phase,roughness,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,stress points,float64,555,94.22750424448218,34,5.772495755517826,555,False,False,False,False,0.0,6.378048780487805,15.533667637705975,23.436872457086977,31.973933649289098,45.6582631178998,71.55864440078585,138.37974683544303,36.89335981208917,19.512628369331072,19.56; 36.04; 17.26,feature,True,True,
sleep_stress_std_diff,variability/gaps,stress,sleep,sleep_phase,std_diff,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,stress points,float64,555,94.22750424448218,34,5.772495755517826,555,False,False,False,False,0.0,2.5251395141129693,3.9412254308924286,4.84060286839013,5.654346273736793,6.7567986376615785,8.45710962446482,11.754662385897829,5.893704894882912,1.4661074228905084,4.423; 5.994; 4.152,feature,True,True,
wake_hr_max_abs_jump,variability/gaps,hr,wake,wake_phase,max_abs_jump,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,bpm,float64,557,94.56706281833617,32,5.432937181663837,42,False,False,False,False,0.0,7.0,23.0,27.0,31.0,35.0,43.0,70.0,31.3967684021544,6.780915528861728,38; 39; 35,feature,True,True,
wake_hr_mean_abs_diff,variability/gaps,hr,wake,wake_phase,mean_abs_diff,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,bpm,float64,557,94.56706281833617,32,5.432937181663837,554,False,False,False,False,0.0,2.5555555555555554,3.6498068303111095,4.086675291073739,4.429245283018868,4.684782608695652,5.117300111722422,6.068493150684931,4.398758145205863,0.4602572926949565,5.017; 5.023; 3.956,feature,True,True,
wake_hr_median_abs_diff,variability/gaps,hr,wake,wake_phase,median_abs_diff,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,bpm,float64,557,94.56706281833617,32,5.432937181663837,6,False,False,False,False,0.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,3.0529622980251347,0.42198899006343155,4; 3; 2,feature,True,True,
wake_hr_roughness,variability/gaps,hr,wake,wake_phase,roughness,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,bpm,float64,557,94.56706281833617,32,5.432937181663837,557,False,False,False,False,0.0,11.0,24.527554179566565,31.524739583333332,36.61395348837209,41.276646706586824,49.650343289321874,77.1917808219178,36.76422380923888,7.802028394441981,45.27; 53.44; 30.82,feature,True,True,
wake_hr_std_diff,variability/gaps,hr,wake,wake_phase,std_diff,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,bpm,float64,557,94.56706281833617,32,5.432937181663837,557,False,False,False,False,0.0,3.288818409491811,4.952385468552892,5.611122112200436,6.050895647814192,6.424661822752612,7.04626954825979,8.764233256535746,6.027897875703048,0.6440766820987897,6.728; 7.31; 5.552,feature,True,True,
wake_stress_max_abs_jump,variability/gaps,stress,wake,wake_phase,max_abs_jump,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,stress points,float64,557,94.56706281833617,32,5.432937181663837,56,False,False,False,False,0.0,18.0,38.0,47.0,52.0,59.0,69.0,84.0,52.6032315978456,9.543561110877983,55; 74; 56,feature,True,True,
wake_stress_mean_abs_diff,variability/gaps,stress,wake,wake_phase,mean_abs_diff,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,stress points,float64,557,94.56706281833617,32,5.432937181663837,556,False,False,False,False,0.0,2.5390070921985815,5.490466075221792,6.882596685082873,7.6454545454545455,8.504347826086956,9.594936708860759,11.3,7.618746522248248,1.2589654796847443,9.511; 7.322; 6.734,feature,True,True,
wake_stress_median_abs_diff,variability/gaps,stress,wake,wake_phase,median_abs_diff,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,stress points,float64,557,94.56706281833617,32,5.432937181663837,14,False,False,False,False,0.0,1.0,3.0,4.0,5.0,6.0,7.0,9.0,5.152603231597846,1.2103894393206676,6; 4; 5,feature,True,True,
wake_stress_roughness,variability/gaps,stress,wake,wake_phase,roughness,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,stress points,float64,557,94.56706281833617,32,5.432937181663837,557,False,False,False,False,0.0,21.93617021276596,70.70951207633964,100.08403361344538,120.41619585687383,139.9665211062591,171.4661869849389,218.11340206185568,120.68053947095349,31.130875057086982,177.3; 138; 106.2,feature,True,True,
wake_stress_std_diff,variability/gaps,stress,wake,wake_phase,std_diff,Gap-aware minute-to-minute variability diagnostic; gaps beyond the configured threshold break segments.,stress points,float64,557,94.56706281833617,32,5.432937181663837,557,False,False,False,False,0.0,4.682231689792974,8.404956011185094,10.001353767556404,10.97030866456364,11.817046983405454,13.061494668212763,14.767853222026934,10.877278877593865,1.463942382397023,13.31; 11.74; 10.3,feature,True,True,
sleep_hr_zone1_plus_episode_count,episodes/state structure,hr,sleep,sleep_phase,zone1_plus_episode_count,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,count,float64,556,94.39728353140917,33,5.602716468590832,6,False,False,False,True,95.50359712230215,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.07913669064748201,0.6604418425257688,0; 1; 14,feature,True,True,sparse or rare-event style feature
sleep_hr_zone1_plus_fragmentation_index,episodes/state structure,hr,sleep,sleep_phase,zone1_plus_fragmentation_index,"Episode count divided by total event minutes; high values imply many short bursts, and no-event cases are zero.",bpm,float64,556,94.39728353140917,33,5.602716468590832,10,False,False,False,True,95.50359712230215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03359204622364825,0.1674441862099935,0; 1; 0.5,feature,True,True,sparse or rare-event style feature
sleep_hr_zone1_plus_has_event,episodes/state structure,hr,sleep,sleep_phase,zone1_plus_has_event,Flag for whether at least one matching state episode occurred; no-event cases keep duration summaries at zero.,0/1 flag,float64,556,94.39728353140917,33,5.602716468590832,2,False,False,False,True,95.50359712230215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.044964028776978415,0.20722515506839775,0; 1,feature,True,True,sparse or rare-event style feature
sleep_hr_zone1_plus_max_duration_minutes,episodes/state structure,hr,sleep,sleep_phase,zone1_plus_max_duration_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,556,94.39728353140917,33,5.602716468590832,8,False,False,False,True,95.50359712230215,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.09352517985611511,0.5580295024682546,0; 1; 2,feature,True,True,sparse or rare-event style feature
sleep_hr_zone1_plus_mean_duration_minutes,episodes/state structure,hr,sleep,sleep_phase,zone1_plus_mean_duration_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,556,94.39728353140917,33,5.602716468590832,10,False,False,False,True,95.50359712230215,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.07840870161014048,0.4292289858064773,0; 1; 2,feature,True,True,sparse or rare-event style feature
sleep_hr_zone1_plus_time_to_first_minutes,episodes/state structure,hr,sleep,sleep_phase,zone1_plus_time_to_first_minutes,Time from the phase/window start to the first matching event; undefined when no event occurred.,minutes,float64,25,4.244482173174872,564,95.75551782682513,25,False,False,True,True,0.0,23.0,37.2,91.0,154.0,328.0,434.0,526.0,211.64,147.36970652070934,328; 104; 91,feature,True,False,mostly missing; inspect before EDA/modeling
sleep_hr_zone1_plus_total_minutes,episodes/state structure,hr,sleep,sleep_phase,zone1_plus_total_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,556,94.39728353140917,33,5.602716468590832,8,False,False,False,True,95.50359712230215,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.17446043165467626,1.8842767338120547,0; 1; 2,feature,True,True,sparse or rare-event style feature
sleep_stress_high_episode_count,episodes/state structure,stress,sleep,sleep_phase,high_episode_count,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,count,float64,556,94.39728353140917,33,5.602716468590832,13,False,False,False,False,71.94244604316546,0.0,0.0,0.0,0.0,1.0,3.0,21.0,0.6348920863309353,1.740794438216191,0; 1; 2,feature,True,True,
sleep_stress_high_fragmentation_index,episodes/state structure,stress,sleep,sleep_phase,high_fragmentation_index,"Episode count divided by total event minutes; high values imply many short bursts, and no-event cases are zero.",stress points,float64,556,94.39728353140917,33,5.602716468590832,29,False,False,False,False,71.94244604316546,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.20740211031515057,0.3665601195677744,0; 1; 0.5,feature,True,True,
sleep_stress_high_has_event,episodes/state structure,stress,sleep,sleep_phase,high_has_event,Flag for whether at least one matching state episode occurred; no-event cases keep duration summaries at zero.,0/1 flag,float64,556,94.39728353140917,33,5.602716468590832,2,False,False,False,False,71.94244604316546,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2805755395683453,0.4492804315394531,0; 1,feature,True,True,
sleep_stress_high_max_duration_minutes,episodes/state structure,stress,sleep,sleep_phase,high_max_duration_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,556,94.39728353140917,33,5.602716468590832,17,False,False,False,False,71.94244604316546,0.0,0.0,0.0,0.0,1.0,4.0,46.0,0.8723021582733813,3.2420166067564415,0; 1; 2,feature,True,True,
sleep_stress_high_mean_duration_minutes,episodes/state structure,stress,sleep,sleep_phase,high_mean_duration_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,556,94.39728353140917,33,5.602716468590832,29,False,False,False,False,71.94244604316546,0.0,0.0,0.0,0.0,1.0,2.0,17.0,0.5476304250717073,1.47713265351121,0; 1; 2,feature,True,True,
sleep_stress_high_time_to_first_minutes,episodes/state structure,stress,sleep,sleep_phase,high_time_to_first_minutes,Time from the phase/window start to the first matching event; undefined when no event occurred.,minutes,float64,156,26.485568760611205,433,73.5144312393888,118,False,False,False,False,3.8461538461538463,0.0,11.75,57.5,90.5,174.5,476.75,626.0,149.76923076923077,144.81747336463226,69; 143; 40,feature,True,True,
sleep_stress_high_total_minutes,episodes/state structure,stress,sleep,sleep_phase,high_total_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,556,94.39728353140917,33,5.602716468590832,23,False,False,False,False,71.94244604316546,0.0,0.0,0.0,0.0,1.0,6.0,96.0,1.5179856115107915,6.833953023532611,0; 1; 2,feature,True,True,
wake_hr_zone2_plus_episode_count,episodes/state structure,hr,wake,wake_phase,zone2_plus_episode_count,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,count,float64,557,94.56706281833617,32,5.432937181663837,24,False,False,False,False,17.594254937163374,0.0,0.0,1.0,3.0,7.0,14.0,31.0,4.718132854578097,4.708513786673837,8; 6; 7,feature,True,True,
wake_hr_zone2_plus_fragmentation_index,episodes/state structure,hr,wake,wake_phase,zone2_plus_fragmentation_index,"Episode count divided by total event minutes; high values imply many short bursts, and no-event cases are zero.",bpm,float64,557,94.56706281833617,32,5.432937181663837,174,False,False,False,False,17.594254937163374,0.0,0.0,0.10884353741496598,0.2222222222222222,0.38461538461538464,1.0,1.0,0.2933517987612634,0.2736449982937528,0.2857; 0.1176; 0.5385,feature,True,True,
wake_hr_zone2_plus_has_event,episodes/state structure,hr,wake,wake_phase,zone2_plus_has_event,Flag for whether at least one matching state episode occurred; no-event cases keep duration summaries at zero.,0/1 flag,float64,557,94.56706281833617,32,5.432937181663837,2,False,False,False,False,17.594254937163374,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8240574506283662,0.38077128133860616,1; 0,feature,True,True,
wake_hr_zone2_plus_max_duration_minutes,episodes/state structure,hr,wake,wake_phase,zone2_plus_max_duration_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,557,94.56706281833617,32,5.432937181663837,49,False,False,False,False,17.594254937163374,0.0,0.0,1.0,6.0,14.0,30.199999999999932,65.0,9.418312387791742,10.686115189075553,10; 30; 4,feature,True,True,
wake_hr_zone2_plus_mean_duration_minutes,episodes/state structure,hr,wake,wake_phase,zone2_plus_mean_duration_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,557,94.56706281833617,32,5.432937181663837,174,False,False,False,False,17.594254937163374,0.0,0.0,1.0,3.0,5.25,10.226666666666658,28.0,3.733625442049705,3.4497828648555804,3.5; 8.5; 1.857,feature,True,True,
wake_hr_zone2_plus_time_to_first_minutes,episodes/state structure,hr,wake,wake_phase,zone2_plus_time_to_first_minutes,Time from the phase/window start to the first matching event; undefined when no event occurred.,minutes,float64,459,77.92869269949067,130,22.07130730050934,292,False,False,False,False,0.0,1.0,12.900000000000002,43.0,119.0,327.5,604.6999999999998,1064.5,204.72389251997095,203.4123543677193,252; 115; 286,feature,True,True,
wake_hr_zone2_plus_total_minutes,episodes/state structure,hr,wake,wake_phase,zone2_plus_total_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,557,94.56706281833617,32,5.432937181663837,99,False,False,False,False,17.594254937163374,0.0,0.0,2.0,12.0,30.0,81.19999999999993,364.0,22.868940754039496,32.36110862287781,28; 51; 13,feature,True,True,
wake_stress_active_episode_count,episodes/state structure,stress,wake,wake_phase,active_episode_count,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,count,float64,557,94.56706281833617,32,5.432937181663837,66,False,False,False,False,0.0,1.0,14.0,30.0,40.0,49.0,60.0,79.0,39.19210053859964,14.266534722996306,47; 45; 24,feature,True,True,
wake_stress_active_fragmentation_index,episodes/state structure,stress,wake,wake_phase,active_fragmentation_index,"Episode count divided by total event minutes; high values imply many short bursts, and no-event cases are zero.",stress points,float64,557,94.56706281833617,32,5.432937181663837,485,False,False,False,False,0.0,0.05235602094240838,0.15371149638108064,0.21933085501858737,0.2682926829268293,0.33663366336633666,0.5360962566844912,1.0,0.2957911816555014,0.12505934676552097,0.176; 0.3; 0.1121,feature,True,True,
wake_stress_active_has_event,episodes/state structure,stress,wake,wake_phase,active_has_event,Flag for whether at least one matching state episode occurred; no-event cases keep duration summaries at zero.,0/1 flag,float64,557,94.56706281833617,32,5.432937181663837,1,False,True,False,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,feature,True,False,constant among non-null values
wake_stress_active_max_duration_minutes,episodes/state structure,stress,wake,wake_phase,active_max_duration_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,557,94.56706281833617,32,5.432937181663837,77,False,False,False,False,0.0,1.0,6.0,16.0,25.0,33.0,57.19999999999993,342.0,27.095152603231597,21.887338301835843,45; 25; 80,feature,True,True,
wake_stress_active_mean_duration_minutes,episodes/state structure,stress,wake,wake_phase,active_mean_duration_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,557,94.56706281833617,32,5.432937181663837,485,False,False,False,False,0.0,1.0,1.8654399079930997,2.9705882352941178,3.727272727272727,4.559322033898305,6.505714285714284,19.1,3.942381994074998,1.7581645932904122,5.681; 3.333; 8.917,feature,True,True,
wake_stress_active_time_to_first_minutes,episodes/state structure,stress,wake,wake_phase,active_time_to_first_minutes,Time from the phase/window start to the first matching event; undefined when no event occurred.,minutes,float64,557,94.56706281833617,32,5.432937181663837,128,False,False,False,False,17.7737881508079,0.0,0.0,1.0,5.0,19.0,266.499999999999,1187.5,48.973249551166965,166.47713494578645,9; 2.017; 1,feature,True,True,
wake_stress_active_total_minutes,episodes/state structure,stress,wake,wake_phase,active_total_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,557,94.56706281833617,32,5.432937181663837,252,False,False,False,False,0.0,1.0,33.8,105.0,150.0,200.0,286.19999999999993,573.0,154.68402154398564,78.8538223059938,267; 150; 214,feature,True,True,
wake_stress_high_episode_count,episodes/state structure,stress,wake,wake_phase,high_episode_count,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,count,float64,557,94.56706281833617,32,5.432937181663837,78,False,False,False,False,0.8976660682226212,0.0,12.0,26.0,37.0,51.0,67.0,107.0,38.43087971274686,17.378074305027603,32; 25; 8,feature,True,True,
wake_stress_high_fragmentation_index,episodes/state structure,stress,wake,wake_phase,high_fragmentation_index,"Episode count divided by total event minutes; high values imply many short bursts, and no-event cases are zero.",stress points,float64,557,94.56706281833617,32,5.432937181663837,498,False,False,False,False,0.8976660682226212,0.0,0.10179013210101293,0.17455621301775148,0.24583333333333332,0.3469387755102041,0.5454545454545454,1.0,0.2741511817525319,0.14404167302176427,0.2119; 0.1623; 0.5333,feature,True,True,
wake_stress_high_has_event,episodes/state structure,stress,wake,wake_phase,high_has_event,Flag for whether at least one matching state episode occurred; no-event cases keep duration summaries at zero.,0/1 flag,float64,557,94.56706281833617,32,5.432937181663837,2,False,False,False,False,0.8976660682226212,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9910233393177738,0.09431903437388653,1; 0,feature,True,True,
wake_stress_high_max_duration_minutes,episodes/state structure,stress,wake,wake_phase,high_max_duration_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,557,94.56706281833617,32,5.432937181663837,97,False,False,False,False,0.8976660682226212,0.0,4.800000000000001,15.0,27.0,47.0,85.0,203.0,33.867145421903054,26.305147893053963,61; 44; 4,feature,True,True,
wake_stress_high_mean_duration_minutes,episodes/state structure,stress,wake,wake_phase,high_mean_duration_minutes,Contiguous state-run feature; gaps beyond the configured threshold break episodes.,minutes,float64,557,94.56706281833617,32,5.432937181663837,498,False,False,False,False,0.8976660682226212,0.0,1.7556818181818181,2.8260869565217392,4.018518518518518,5.617021276595745,9.47894736842105,18.5,4.5862623542150445,2.521313184555984,4.719; 6.16; 1.875,feature,True,True,
wake_stress_high_time_to_first_minutes,episodes/state structure,stress,wake,wake_phase,high_time_to_first_minutes,Time from the phase/window start to the first matching event; undefined when no event occurred.,minutes,float64,552,93.71816638370119,37,6.281833616298811,154,False,False,False,False,0.5434782608695652,0.0,1.0,4.0,11.0,36.25,279.62499999999983,1173.0,54.353442028985505,143.26291000492756,57; 44.02; 29,feature,True,True,
